code_dpto;name_dpto;code_mpio;name_mpio;latitude;longitude;region
15;BOYACÁ;15572;PUERTO BOYACÁ;5,953466654;-74,4528581;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15580;QUÍPAMA;5,595729831;-74,26857067;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15599;RAMIRIQUÍ;5,319934092;-73,310779;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15600;RÁQUIRA;5,496268621;-73,62894438;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15621;RONDÓN;5,379947879;-73,19650995;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15632;SABOYÁ;5,699926051;-73,74799466;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15638;SÁCHICA;5,573464882;-73,543102;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15646;SAMACÁ;5,47053997;-73,5211756;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15660;SAN EDUARDO;5,234614686;-73,04914067;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15664;SAN JOSÉ DE PARE;5,994154088;-73,54386522;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15667;SAN LUIS DE GACENO;4,798203543;-73,13397018;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15673;SAN MATEO;6,395388812;-72,55184862;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15676;SAN MIGUEL DE SEMA;5,532326922;-73,74715898;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15681;SAN PABLO DE BORBUR;5,677345066;-74,11403749;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15686;SANTANA;6,057614971;-73,48974828;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15690;SANTA MARÍA;4,823002556;-73,25377506;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15693;SANTA ROSA DE VITERBO;5,892950301;-72,9917278;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15696;SANTA SOFÍA;5,731602716;-73,60366287;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15720;SATIVANORTE;6,13211793;-72,73032415;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15723;SATIVASUR;6,083405978;-72,72410815;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15740;SIACHOQUE;5,498747701;-73,21681778;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15753;SOATÁ;6,323088045;-72,69604089;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15755;SOCOTÁ;5,906513772;-72,53646361;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15757;SOCHA;5,960498836;-72,68239784;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15759;SOGAMOSO;5,646672053;-72,8709565;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15761;SOMONDOCO;4,970974064;-73,42878785;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15762;SORA;5,580573191;-73,44371838;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15763;SOTAQUIRÁ;5,763010553;-73,24352232;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15764;SORACÁ;5,494890461;-73,31899997;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15774;SUSACÓN;6,215200578;-72,71575634;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15776;SUTAMARCHÁN;5,640030759;-73,62598773;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15778;SUTATENZA;5,030711335;-73,41224401;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15790;TASCO;5,882294313;-72,72626817;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15798;TENZA;5,071413139;-73,42479699;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15804;TIBANÁ;5,301116649;-73,3932521;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15806;TIBASOSA;5,747329389;-73,01114724;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15808;TINJACÁ;5,577566497;-73,67614572;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15810;TIPACOQUE;6,42035349;-72,69463583;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15814;TOCA;5,580254287;-73,1606969;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15816;TOGÜÍ;5,921830062;-73,48921806;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15820;TÓPAGA;5,765350303;-72,83672958;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15822;TOTA;5,501297215;-72,99633297;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15832;TUNUNGUÁ;5,720301516;-73,94330927;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15835;TURMEQUÉ;5,305697418;-73,50908714;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15837;TUTA;5,678126998;-73,17343053;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15839;TUTAZÁ;6,078051903;-72,85707832;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15842;ÚMBITA;5,217241368;-73,46338477;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15861;VENTAQUEMADA;5,383385481;-73,52097942;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15879;VIRACACHÁ;5,440558216;-73,26627456;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15897;ZETAQUIRA;5,285635983;-73,16763091;REGIÓN CENTRO ORIENTE
17;CALDAS;17001;MANIZALES;5,08343301;-75,50727881;REGIÓN EJE CAFETERO 
17;CALDAS;17013;AGUADAS;5,616204006;-75,4554471;REGIÓN EJE CAFETERO 
17;CALDAS;17042;ANSERMA;5,20029922;-75,75289078;REGIÓN EJE CAFETERO 
17;CALDAS;17050;ARANZAZU;5,265539969;-75,47392619;REGIÓN EJE CAFETERO 
17;CALDAS;17088;BELALCÁZAR;4,99467728;-75,81225989;REGIÓN EJE CAFETERO 
17;CALDAS;17174;CHINCHINÁ;4,974340569;-75,65954686;REGIÓN EJE CAFETERO 
17;CALDAS;17272;FILADELFIA;5,285743777;-75,58978784;REGIÓN EJE CAFETERO 
17;CALDAS;17380;LA DORADA;5,410515691;-74,72114262;REGIÓN EJE CAFETERO 
17;CALDAS;17388;LA MERCED;5,393185716;-75,55791071;REGIÓN EJE CAFETERO 
17;CALDAS;17433;MANZANARES;5,23295391;-75,15263447;REGIÓN EJE CAFETERO 
17;CALDAS;17442;MARMATO;5,492632029;-75,60209955;REGIÓN EJE CAFETERO 
17;CALDAS;17444;MARQUETALIA;5,309142491;-75,04117892;REGIÓN EJE CAFETERO 
17;CALDAS;17446;MARULANDA;5,235585244;-75,28316648;REGIÓN EJE CAFETERO 
17;CALDAS;17486;NEIRA;5,183358589;-75,50692977;REGIÓN EJE CAFETERO 
17;CALDAS;17495;NORCASIA;5,638062349;-74,85492707;REGIÓN EJE CAFETERO 
17;CALDAS;17513;PÁCORA;5,500035035;-75,48245057;REGIÓN EJE CAFETERO 
17;CALDAS;17524;PALESTINA;5,050342543;-75,66176266;REGIÓN EJE CAFETERO 
17;CALDAS;17541;PENSILVANIA;5,407187836;-75,16683996;REGIÓN EJE CAFETERO 
17;CALDAS;17614;RIOSUCIO;5,442275418;-75,75220499;REGIÓN EJE CAFETERO 
17;CALDAS;17616;RISARALDA;5,097563816;-75,73335166;REGIÓN EJE CAFETERO 
17;CALDAS;17653;SALAMINA;5,370332425;-75,40962177;REGIÓN EJE CAFETERO 
17;CALDAS;17662;SAMANÁ;5,519692873;-74,99718577;REGIÓN EJE CAFETERO 
17;CALDAS;17665;SAN JOSÉ;5,083424513;-75,8101789;REGIÓN EJE CAFETERO 
17;CALDAS;17777;SUPÍA;5,45295802;-75,64035705;REGIÓN EJE CAFETERO 
17;CALDAS;17867;VICTORIA;5,447542859;-74,83622502;REGIÓN EJE CAFETERO 
17;CALDAS;17873;VILLAMARÍA;4,940211591;-75,43544014;REGIÓN EJE CAFETERO 
17;CALDAS;17877;VITERBO;5,047822054;-75,879297;REGIÓN EJE CAFETERO 
18;CAQUETÁ;18001;FLORENCIA;1,749138704;-75,55823906;REGIÓN CENTRO SUR
18;CAQUETÁ;18029;ALBANIA;1,22786549;-75,88232651;REGIÓN CENTRO SUR
18;CAQUETÁ;18094;BELÉN DE LOS ANDAQUÍES;1,536174657;-75,90947504;REGIÓN CENTRO SUR
18;CAQUETÁ;18150;CARTAGENA DEL CHAIRÁ;0,647693081;-74,27235499;REGIÓN CENTRO SUR
18;CAQUETÁ;18205;CURILLO;1,115379292;-75,97328452;REGIÓN CENTRO SUR
18;CAQUETÁ;18247;EL DONCELLO;1,713734697;-75,26878109;REGIÓN CENTRO SUR
18;CAQUETÁ;18256;EL PAUJÍL;1,476630016;-75,20231825;REGIÓN CENTRO SUR
18;CAQUETÁ;18410;LA MONTAÑITA;1,302860442;-75,23572732;REGIÓN CENTRO SUR
18;CAQUETÁ;18460;MILÁN;1,146692554;-75,38664764;REGIÓN CENTRO SUR
18;CAQUETÁ;18479;MORELIA;1,38299611;-75,67381123;REGIÓN CENTRO SUR
18;CAQUETÁ;18592;PUERTO RICO;2,018940891;-75,07308627;REGIÓN CENTRO SUR
18;CAQUETÁ;18610;SAN JOSÉ DEL FRAGUA;1,304702314;-76,11000594;REGIÓN CENTRO SUR
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;1,308465061;-74,19746971;REGIÓN CENTRO SUR
18;CAQUETÁ;18756;SOLANO;0,096131862;-72,32036402;REGIÓN CENTRO SUR
18;CAQUETÁ;18785;SOLITA;0,943939454;-75,64668544;REGIÓN CENTRO SUR
18;CAQUETÁ;18860;VALPARAÍSO;1,07534915;-75,73779004;REGIÓN CENTRO SUR
19;CAUCA;19001;POPAYÁN;2,471704362;-76,59194419;REGIÓN PACÍFICO
19;CAUCA;19022;ALMAGUER;1,912440521;-76,83494519;REGIÓN PACÍFICO
19;CAUCA;19050;ARGELIA;2,329337283;-77,26314906;REGIÓN PACÍFICO
19;CAUCA;19075;BALBOA;2,084732945;-77,2088133;REGIÓN PACÍFICO
19;CAUCA;19100;BOLÍVAR;1,853951938;-76,96337454;REGIÓN PACÍFICO
19;CAUCA;19110;BUENOS AIRES;2,988923885;-76,62158951;REGIÓN PACÍFICO
19;CAUCA;19130;CAJIBÍO;2,643209848;-76,70138914;REGIÓN PACÍFICO
19;CAUCA;19137;CALDONO;2,803845691;-76,42719377;REGIÓN PACÍFICO
19;CAUCA;19142;CALOTO;3,062875557;-76,32127977;REGIÓN PACÍFICO
19;CAUCA;19212;CORINTO;3,136753606;-76,20964569;REGIÓN PACÍFICO
19;CAUCA;19256;EL TAMBO;2,534488312;-77,00511207;REGIÓN PACÍFICO
19;CAUCA;19290;FLORENCIA;1,69453474;-77,08735723;REGIÓN PACÍFICO
19;CAUCA;19300;GUACHENÉ;3,144389993;-76,39234811;REGIÓN PACÍFICO
19;CAUCA;19318;GUAPI;2,41326696;-77,69047531;REGIÓN PACÍFICO
19;CAUCA;19355;INZÁ;2,499058783;-76,13762531;REGIÓN PACÍFICO
19;CAUCA;19364;JAMBALÓ;2,84981013;-76,31124919;REGIÓN PACÍFICO
19;CAUCA;19392;LA SIERRA;2,187473572;-76,78228032;REGIÓN PACÍFICO
19;CAUCA;19397;LA VEGA;2,053933426;-76,7588062;REGIÓN PACÍFICO
19;CAUCA;19418;LÓPEZ DE MICAY;2,95819877;-77,24212158;REGIÓN PACÍFICO
19;CAUCA;19450;MERCADERES;1,793825164;-77,18060381;REGIÓN PACÍFICO
19;CAUCA;19455;MIRANDA;3,228235212;-76,21670827;REGIÓN PACÍFICO
19;CAUCA;19473;MORALES;2,773663981;-76,74605152;REGIÓN PACÍFICO
19;CAUCA;19513;PADILLA;3,194730618;-76,3362418;REGIÓN PACÍFICO
19;CAUCA;19517;PÁEZ;2,733887702;-75,99368264;REGIÓN PACÍFICO
19;CAUCA;19532;PATÍA;2,157983906;-77,0465762;REGIÓN PACÍFICO
19;CAUCA;19533;PIAMONTE;1,054128816;-76,4443271;REGIÓN PACÍFICO
19;CAUCA;19548;PIENDAMÓ - TUNÍA;2,702420026;-76,53770455;REGIÓN PACÍFICO
19;CAUCA;19573;PUERTO TEJADA;3,266724205;-76,41846353;REGIÓN PACÍFICO
19;CAUCA;19585;PURACÉ;2,262153618;-76,44826938;REGIÓN PACÍFICO
19;CAUCA;19622;ROSAS;2,260421954;-76,74582033;REGIÓN PACÍFICO
19;CAUCA;19693;SAN SEBASTIÁN;1,856261815;-76,71652424;REGIÓN PACÍFICO
19;CAUCA;19698;SANTANDER DE QUILICHAO;2,984467338;-76,49873145;REGIÓN PACÍFICO
19;CAUCA;19701;SANTA ROSA;1,52002179;-76,53876281;REGIÓN PACÍFICO
19;CAUCA;19743;SILVIA;2,651291894;-76,35057356;REGIÓN PACÍFICO
19;CAUCA;19760;SOTARÁ PAISPAMBA;2,231820541;-76,61146633;REGIÓN PACÍFICO
19;CAUCA;19780;SUÁREZ;2,936865997;-76,7458243;REGIÓN PACÍFICO
19;CAUCA;19785;SUCRE;2,057735184;-76,90993965;REGIÓN PACÍFICO
19;CAUCA;19807;TIMBÍO;2,369625312;-76,71051932;REGIÓN PACÍFICO
19;CAUCA;19809;TIMBIQUÍ;2,699475127;-77,49131577;REGIÓN PACÍFICO
19;CAUCA;19821;TORIBÍO;2,975771999;-76,20331566;REGIÓN PACÍFICO
19;CAUCA;19824;TOTORÓ;2,475213085;-76,39675937;REGIÓN PACÍFICO
19;CAUCA;19845;VILLA RICA;3,180627317;-76,46445558;REGIÓN PACÍFICO
20;CESAR;20001;VALLEDUPAR;10,21890277;-73,45784764;REGIÓN CARIBE
20;CESAR;20011;AGUACHICA;8,248735219;-73,6227405;REGIÓN CARIBE
20;CESAR;20013;AGUSTÍN CODAZZI;9,949215908;-73,22358244;REGIÓN CARIBE
20;CESAR;20032;ASTREA;9,510727925;-73,94214641;REGIÓN CARIBE
20;CESAR;20045;BECERRIL;9,727732939;-73,25250522;REGIÓN CARIBE
20;CESAR;20060;BOSCONIA;9,946391309;-73,86628815;REGIÓN CARIBE
20;CESAR;20175;CHIMICHAGUA;9,27797765;-73,84697903;REGIÓN CARIBE
20;CESAR;20178;CHIRIGUANÁ;9,426648354;-73,54797894;REGIÓN CARIBE
20;CESAR;20228;CURUMANÍ;9,238771332;-73,48810861;REGIÓN CARIBE
20;CESAR;20238;EL COPEY;10,19995356;-73,91282064;REGIÓN CARIBE
20;CESAR;20250;EL PASO;9,683474681;-73,73833778;REGIÓN CARIBE
20;CESAR;20295;GAMARRA;8,337726622;-73,70649199;REGIÓN CARIBE
20;CESAR;20310;GONZÁLEZ;8,405516522;-73,37537309;REGIÓN CARIBE
20;CESAR;20383;LA GLORIA;8,588002247;-73,61602384;REGIÓN CARIBE
20;CESAR;20400;LA JAGUA DE IBIRICO;9,52099808;-73,32249338;REGIÓN CARIBE
20;CESAR;20443;MANAURE BALCÓN DEL CESAR;10,38027852;-73,00706275;REGIÓN CARIBE
20;CESAR;20517;PAILITAS;8,938916143;-73,57247213;REGIÓN CARIBE
20;CESAR;20550;PELAYA;8,764116734;-73,63295546;REGIÓN CARIBE
20;CESAR;20570;PUEBLO BELLO;10,41736874;-73,61450632;REGIÓN CARIBE
20;CESAR;20614;RÍO DE ORO;8,201070245;-73,48750127;REGIÓN CARIBE
20;CESAR;20621;LA PAZ;10,24440562;-73,07824569;REGIÓN CARIBE
20;CESAR;20710;SAN ALBERTO;7,769815987;-73,47218888;REGIÓN CARIBE
20;CESAR;20750;SAN DIEGO;10,16952712;-73,2879827;REGIÓN CARIBE
20;CESAR;20770;SAN MARTÍN;7,937788454;-73,54436312;REGIÓN CARIBE
20;CESAR;20787;TAMALAMEQUE;8,902075012;-73,7633962;REGIÓN CARIBE
23;CÓRDOBA;23001;MONTERÍA;8,584698016;-75,95055079;REGIÓN CARIBE
23;CÓRDOBA;23068;AYAPEL;8,265768688;-75,04868436;REGIÓN CARIBE
23;CÓRDOBA;23079;BUENAVISTA;8,191397953;-75,43382532;REGIÓN CARIBE
23;CÓRDOBA;23090;CANALETE;8,7240958;-76,23779081;REGIÓN CARIBE
23;CÓRDOBA;23162;CERETÉ;8,895667051;-75,87842391;REGIÓN CARIBE
23;CÓRDOBA;23168;CHIMÁ;9,11024941;-75,65237351;REGIÓN CARIBE
23;CÓRDOBA;23182;CHINÚ;9,053287104;-75,37387363;REGIÓN CARIBE
23;CÓRDOBA;23189;CIÉNAGA DE ORO;8,841811894;-75,60779829;REGIÓN CARIBE
23;CÓRDOBA;23300;COTORRA;9,071460219;-75,75459276;REGIÓN CARIBE
23;CÓRDOBA;23350;LA APARTADA;8,052218422;-75,28816022;REGIÓN CARIBE
23;CÓRDOBA;23417;LORICA;9,165034998;-75,90978124;REGIÓN CARIBE
23;CÓRDOBA;23419;LOS CÓRDOBAS;8,823307063;-76,3430552;REGIÓN CARIBE
23;CÓRDOBA;23464;MOMIL;9,265461621;-75,65090876;REGIÓN CARIBE
23;CÓRDOBA;23466;MONTELÍBANO;7,866432635;-75,87533926;REGIÓN CARIBE
23;CÓRDOBA;23500;MOÑITOS;9,190515343;-76,11931709;REGIÓN CARIBE
23;CÓRDOBA;23555;PLANETA RICA;8,181108488;-75,68923803;REGIÓN CARIBE
23;CÓRDOBA;23570;PUEBLO NUEVO;8,481339568;-75,40516154;REGIÓN CARIBE
23;CÓRDOBA;23574;PUERTO ESCONDIDO;8,988667731;-76,19405912;REGIÓN CARIBE
23;CÓRDOBA;23580;PUERTO LIBERTADOR;7,711515736;-75,77123224;REGIÓN CARIBE
23;CÓRDOBA;23586;PURÍSIMA DE LA CONCEPCIÓN;9,282386127;-75,72129392;REGIÓN CARIBE
23;CÓRDOBA;23660;SAHAGÚN;8,799007016;-75,42925664;REGIÓN CARIBE
23;CÓRDOBA;23670;SAN ANDRÉS DE SOTAVENTO;9,121296353;-75,52091711;REGIÓN CARIBE
23;CÓRDOBA;23672;SAN ANTERO;9,359667489;-75,78700252;REGIÓN CARIBE
23;CÓRDOBA;23675;SAN BERNARDO DEL VIENTO;9,330098329;-75,97623858;REGIÓN CARIBE
23;CÓRDOBA;23678;SAN CARLOS;8,706464263;-75,69251825;REGIÓN CARIBE
23;CÓRDOBA;23682;SAN JOSÉ DE URÉ;7,753054395;-75,5672474;REGIÓN CARIBE
23;CÓRDOBA;23686;SAN PELAYO;8,987777392;-75,90958771;REGIÓN CARIBE
23;CÓRDOBA;23807;TIERRALTA;7,813896829;-76,16846678;REGIÓN CARIBE
23;CÓRDOBA;23815;TUCHÍN;9,224630803;-75,54410593;REGIÓN CARIBE
23;CÓRDOBA;23855;VALENCIA;8,219904128;-76,2213286;REGIÓN CARIBE
25;CUNDINAMARCA;25001;AGUA DE DIOS;4,372744676;-74,67111051;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25019;ALBÁN;4,891121638;-74,44278432;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25035;ANAPOIMA;4,559962881;-74,5256953;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25040;ANOLAIMA;4,789313614;-74,46194256;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25053;ARBELÁEZ;4,232786985;-74,39576291;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25086;BELTRÁN;4,791721105;-74,71491399;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25095;BITUIMA;4,847821091;-74,52862766;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25099;BOJACÁ;4,705576252;-74,3354077;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25120;CABRERA;3,91861924;-74,44615606;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25123;CACHIPAY;4,723063341;-74,45919528;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25126;CAJICÁ;4,930402779;-74,02985115;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25148;CAPARRAPÍ;5,381501399;-74,52123595;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25151;CÁQUEZA;4,402259457;-73,94482435;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25154;CARMEN DE CARUPA;5,338856556;-73,92614817;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25168;CHAGUANÍ;4,95425175;-74,63090139;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25175;CHÍA;4,857823671;-74,03809539;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25178;CHIPAQUE;4,463746629;-74,04605246;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25181;CHOACHÍ;4,578183896;-73,95290054;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25183;CHOCONTÁ;5,118419271;-73,68068583;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25200;COGUA;5,103127532;-73,97536559;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25214;COTA;4,76754674;-74,1415583;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25224;CUCUNUBÁ;5,230308105;-73,78001885;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25245;EL COLEGIO;4,556947085;-74,42658478;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25258;EL PEÑÓN;5,261728244;-74,30830564;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25260;EL ROSAL;4,879723016;-74,23802273;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25269;FACATATIVÁ;4,834052334;-74,3380229;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25279;FÓMEQUE;4,528568462;-73,79705267;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25281;FOSCA;4,316280072;-73,95286784;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25286;FUNZA;4,743996711;-74,19865992;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25288;FÚQUENE;5,416288902;-73,77059829;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25290;FUSAGASUGÁ;4,323534028;-74,38859114;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25293;GACHALÁ;4,65495513;-73,51055381;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25295;GACHANCIPÁ;5,01001953;-73,87671759;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25297;GACHETÁ;4,867551134;-73,61773287;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25299;GAMA;4,723573464;-73,60054441;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25307;GIRARDOT;4,338154518;-74,81143922;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25312;GRANADA;4,523484884;-74,33724619;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25317;GUACHETÁ;5,387291542;-73,69328234;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25320;GUADUAS;5,173554764;-74,64014651;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25322;GUASCA;4,801276832;-73,84643485;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25324;GUATAQUÍ;4,516381655;-74,78257788;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25326;GUATAVITA;4,91158717;-73,78648564;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25328;GUAYABAL DE SÍQUIMA;4,866310254;-74,4767709;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25335;GUAYABETAL;4,231875945;-73,83543981;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25339;GUTIÉRREZ;4,166089563;-74,0246527;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25368;JERUSALÉN;4,571350254;-74,68915854;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25372;JUNÍN;4,705170789;-73,69247873;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25377;LA CALERA;4,700785443;-73,92939921;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25386;LA MESA;4,650773167;-74,47321717;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25394;LA PALMA;5,333400646;-74,40807863;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25398;LA PEÑA;5,20459882;-74,40786611;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25402;LA VEGA;4,978619842;-74,33936061;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25407;LENGUAZAQUE;5,303637171;-73,68153228;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25426;MACHETÁ;5,040349198;-73,61738241;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25430;MADRID;4,75156751;-74,2896305;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25436;MANTA;4,976881151;-73,56313741;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25438;MEDINA;4,484437919;-73,40598487;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25473;MOSQUERA;4,672714223;-74,23573194;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25483;NARIÑO;4,407952015;-74,80565317;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25486;NEMOCÓN;5,093705358;-73,88380238;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25488;NILO;4,294780933;-74,614695;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25489;NIMAIMA;5,121445325;-74,39737048;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25491;NOCAIMA;5,066110761;-74,38975476;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25506;VENECIA;4,063342074;-74,45259796;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25513;PACHO;5,168367634;-74,16336544;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25518;PAIME;5,387647345;-74,16395696;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25524;PANDI;4,180497268;-74,4711213;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25530;PARATEBUENO;4,368158959;-73,2416614;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25535;PASCA;4,293733611;-74,27396924;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25572;PUERTO SALGAR;5,619752748;-74,5801923;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25580;PULÍ;4,691336253;-74,68074404;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25592;QUEBRADANEGRA;5,09998103;-74,4945107;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25594;QUETAME;4,334589044;-73,85264561;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25596;QUIPILE;4,726907976;-74,55359926;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25599;APULO;4,537711619;-74,59124656;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25612;RICAURTE;4,307363489;-74,72943403;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25645;SAN ANTONIO DEL TEQUENDAMA;4,599741357;-74,34490342;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25649;SAN BERNARDO;4,140958464;-74,35397692;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25653;SAN CAYETANO;5,314600423;-74,07232077;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25658;SAN FRANCISCO;4,964100703;-74,27217129;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25662;SAN JUAN DE RIOSECO;4,814537831;-74,61525985;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25718;SASAIMA;4,946805263;-74,41230921;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25736;SESQUILÉ;5,000633875;-73,77206544;REGIÓN CENTRO ORIENTE
